Credit_Rating,Name,Ticker,Rating Agency Name,Date,Sector,Current_Ratio,_quickRatio,_cashRatio,_dso,_netProfitMargin,_pretax_margin,_grossProfitMargin,EBIT_Margin,ROA,ROCE,ROE,Asset_Turnover,_fixedAssetTurnover,Debt/Equity,Debt/Assets,_tax_rate,_fcf_ocf_ratio,_fcf_per_share,_cash_per_share,_equityMultiplier,_ebitPerRevenue,_ev_multiple,_ocf_per_share,_ocf_sales_ratio,_payablesTurnover,Net_Debt/EBITDA,WCTA,RETA,Market_to_Book,Revenue_Growth_YoY,Log_Revenue,Market_Cap,data_source,Company_Name,Exchange,_Revenue,_Net_Income,_EBIT,_Total_Assets,_Total_Equity,_Total_Debt,_Current_Assets,_Current_Liabilities,_Is_Bank,Has_Rating,ROA_SectorRatio,ROE_SectorRatio,EBIT_Margin_SectorRatio,Current_Ratio_SectorRatio,Debt/Assets_SectorRatio,Asset_Turnover_SectorRatio,Net_Debt/EBITDA_SectorRatio
BBB,Flex Ltd.,FLEX,Standard & Poor's Ratings Services,2016-12-01,Technology,1.265195775,0.555723231,0.244601317,30.56389778,0.018185965,0.01861981,0.065853171,0.01861981,0.035856414,0.078219942,0.172735554,1.971653005,10.81614461,3.817424205,0.79242019,0.023300159,0.550674252,1.122194786,2.882670124,4.817424205,0.01861981,8.187933151,2.037855925,0.046539594,5.369410577,30.0,0.0628825467742334,0.1036413324,3.817424205,0.15,2.0,1000000000.0,kaggle,,,,,,,,,,,,,0.39840460000000005,1.0795972125,0.10344338888888889,0.50607831,3.9621009499999995,2.3195917705882354,10.0
BB,Colfax Corporation,CFX,Standard & Poor's Ratings Services,2016-12-01,Manufacturing,1.613480573,1.025906455,0.200357106,91.43537498,0.035127324,0.057032169,0.314131131,0.065262389,0.020062927,0.039402817,0.044223923,0.571148762,6.036018695,1.204260735,0.546333161,0.30196299,0.743896119,1.494757439,1.803979724,2.204260735,0.057032169,15.49601946,2.009363137,0.067718897,4.128431494,25.1139976349931,0.1140665558543418,0.0265343537999999,1.204260735,0.06,2.0,1000000000.0,kaggle,,,,,,,,,,,,,0.3343821166666667,0.3685326916666667,0.7251376555555556,0.8963780961111111,1.214073691111111,0.571148762,10.0
A,Parker-Hannifin Corporation,PH,Standard & Poor's Ratings Services,2016-12-01,Manufacturing,2.201148296,1.562978536,0.516349731,51.20970415,0.07101994,0.098120961,0.223345143,0.098120961,0.066920257,0.115029548,0.176348641,0.942274187,7.244916141,1.635205688,0.620522981,0.275862811,0.872284572,7.539054029,15.54446529,2.635205688,0.098120961,12.14936343,8.642883613,0.102972312,8.528395334,18.972184169700498,0.1637075018774655,0.1058091846,1.635205688,0.06,2.8060516223260863,1000000000.0,kaggle,,,,,,,,,,,,,1.1153376166666666,1.4695720083333335,1.0902329000000002,1.2228601644444443,1.378939957777778,0.942274187,7.588873667880199
BBB,Ecolab Inc.,ECL,Moody's Investors Service,2016-12-01,Manufacturing,1.417301451,0.883817977,0.108432139,64.9700444,0.093485798,0.125478985,0.475480506,0.145596375,0.067080556,0.107793192,0.178174494,0.71754809,3.908707281,1.656127284,0.623512018,0.244365002,0.635304429,4.212991453,1.119316239,2.656127284,0.125478985,15.14821745,6.631452991,0.147474302,7.016781937,12.847408144605248,0.0883301397960679,0.1069046963999999,1.656127284,0.06,2.0,1000000000.0,kaggle,,,,,,,,,,,,,1.1180092666666668,1.48478745,1.6177375,0.7873896949999999,1.3855822622222222,0.71754809,5.138963257842099
A,Xcel Energy Inc.,XEL,Moody's Investors Service,2016-11-29,Energy,0.875282834,0.269337671,0.026016286,25.51071629,0.101142261,0.153471529,1.0,0.199322134,0.027296111,0.044966379,0.101932165,0.269878393,0.338195133,2.734310941,0.73221298,0.340970529,-0.066589479,-399.4760158,193.1272774,3.734310941,0.153471529,3.937790785,5999.086074,0.274810569,0.735688194,11.020546970463402,-0.0427463539174127,0.061159299,2.734310941,0.05,5.268514013016263,1000000000.0,kaggle,,,,,,,,,,,,,0.54592222,0.9266560454545455,1.3288142266666667,0.5835218893333333,1.46442596,0.539756786,3.673515656821134
BB,Bunge Limited,BG,Standard & Poor's Ratings Services,2016-11-29,Manufacturing,1.443519001,0.33966684,0.109318064,14.33351297,0.017455892,0.023337004,0.056468052,0.023337004,0.03882635,0.086578581,0.104283315,2.224254743,8.370072563,1.685890258,0.627683969,0.220883534,0.588235294,8.008859858,6.678817061,2.685890258,0.023337004,8.198248774,13.61506176,0.044612104,11.55494978,30.0,0.092174540278185,0.0625699889999999,1.685890258,0.06,2.0384655067803457,1000000000.0,kaggle,,,,,,,,,,,,,0.6471058333333334,0.8690276250000001,0.2593000444444445,0.8019550005555556,1.3948532644444445,2.224254743,10.0
BB,Vector Group Ltd.,VGR,Standard & Poor's Ratings Services,2016-11-29,Manufacturing,3.596585232,2.902063748,2.006291168,4.058292119,0.042063362,0.074768074,0.351048435,0.137790673,0.050658994,0.104669559,-0.214237952,1.204349607,21.01915523,-5.229021084,1.0,0.388858569,0.726627473,0.571990473,4.437838217,-4.229021084,0.074768074,12.8667562,0.787185311,0.057740358,100.0,21.77215579751178,0.2165875460615248,-0.1285427712,0.0,0.06,2.0,1000000000.0,kaggle,,,,,,,,,,,,,0.8443165666666667,0.0,1.5310074777777778,1.9981029066666665,2.2222222222222223,1.204349607,8.708862319004712
BBB,Enbridge Inc,ENB,Moody's Investors Service,2016-11-28,Energy,0.630883902,0.530989225,0.126549461,52.72222222,0.059866898,0.063975694,0.30541088,0.074681713,0.024281473,0.052164247,0.096745534,0.405590959,0.537614336,2.957355279,0.742245537,0.064224333,-0.009606148,-0.057629389,1.800342111,3.984335547,0.109982639,12.46231102,5.999219389,0.150607639,3.236483754,29.81635693064512,-0.1755233079318609,0.0580473203999999,2.984335547,0.05,2.0,1000000000.0,kaggle,,,,,,,,,,,,,0.48562946,0.8795048545454545,0.49787808666666666,0.420589268,1.484491074,0.811181918,9.938785643548373
B,"Cogent Communications Holdings, Inc.",CCOI,Standard & Poor's Ratings Services,2016-11-28,Retail,4.824157378,4.533992019,4.039270832,27.44074737,0.033405684,0.054285075,0.565750727,0.143302752,0.020231958,0.03621009,-0.280335749,0.605644186,1.235755902,-10.0,1.0,0.384624897,0.581038651,1.405252319,6.144890423,-13.85608593,0.054285075,12.34965629,2.4185178,0.24159096,16.80079647,20.934699146601176,0.2378129740608972,-0.1682014494,0.0,0.04,2.0,1000000000.0,kaggle,,,,,,,,,,,,,0.2890279714285714,0.0,2.86605504,3.2161049186666664,2.5,0.3364689922222222,10.0
BBB,Johnson Controls International plc,JCI,Moody's Investors Service,2016-11-28,Retail,1.050082858,0.669612717,0.041981219,77.68142486,-0.023039762,0.042097999,0.194139194,0.042097999,-0.013722669,0.033773424,-0.035989717,0.595608113,4.785823171,1.622646986,0.618705832,1.4110971,0.340897098,0.967935271,4.333233443,2.622646986,0.042097999,17.23332966,2.839376686,0.050299942,4.488468362,30.0,0.0143082589012227,-0.0215938301999999,1.622646986,0.04,2.0,1000000000.0,kaggle,,,,,,,,,,,,,0.0,0.0,0.8419599799999999,0.7000552386666666,1.5467645799999998,0.3308933961111111,10.0
BBB,Northrop Grumman Corporation,NOC,Moody's Investors Service,2016-11-28,Manufacturing,1.217761989,1.037300178,0.451332149,49.13232414,0.089766607,0.119267178,0.55108536,0.130283989,0.085890529,0.146267014,0.418330481,0.956820489,6.830546265,3.870507701,0.794682595,0.247348614,0.672947032,10.58133035,14.20346562,4.870507701,0.119267178,12.49190792,15.72386808,0.114778848,7.07979408,18.29885470424152,0.0536464410041624,0.2509982885999999,3.870507701,0.06,2.7215234031796705,1000000000.0,kaggle,,,,,,,,,,,,,1.4315088166666665,3.4860873416666665,1.4475998777777777,0.6765344383333333,1.7659613222222224,0.956820489,7.319541881696608
BBB,Carpenter Technology Corporation,CRS,Standard & Poor's Ratings Services,2016-11-28,Manufacturing,3.38253012,1.123159304,0.274431058,51.0444469,0.006231389,0.011856182,0.141116135,0.028454836,0.004043947,0.008615508,0.01022717,0.648963962,1.341867693,1.52900715,0.604587911,0.474418605,0.629427793,3.361746362,1.704781705,2.52900715,0.011856182,14.14409011,5.340956341,0.141667586,9.617794486,30.0,0.21130899375406,0.006136302,1.52900715,0.06,2.0,1000000000.0,kaggle,,,,,,,,,,,,,0.06739911666666668,0.08522641666666668,0.3161648444444445,1.8791834,1.343528691111111,0.648963962,10.0
B,MDC Partners Inc.,MDCA,Standard & Poor's Ratings Services,2016-11-23,Technology,0.609827097,0.525150687,0.034778612,102.284337,-0.034595554,-0.035875695,0.324474576,0.034948423,-0.030393476,-0.064186367,0.084376259,0.878537041,17.68101611,-3.776130646,1.0,0.146854131,-4.426253687,-0.467574694,0.647803627,-2.776130646,-0.035875695,11.91877336,0.105636669,0.003914027,3.722850121,30.0,-0.1919427186424285,0.0506257553999999,0.0,0.15,2.0,1000000000.0,kaggle,,,,,,,,,,,,,0.0,0.5273516187499999,0.19415790555555557,0.24393083880000002,5.0,1.0335729894117647,10.0
B,Rent-A-Center Inc.,RCII,Standard & Poor's Ratings Services,2016-11-23,Technology,0.843139409,0.825013985,0.476465417,8.595801167,-0.035499849,-0.038226246,0.653015336,-0.022473958,-0.065634435,-0.080764336,-0.397062654,1.848865163,9.364695918,5.049608769,0.834700054,0.071322634,0.827150268,5.50802884,1.795824627,6.049608769,-0.038226246,0.819045278,6.659042563,0.119373918,9.499464144,30.0,-0.0558130444356919,-0.2382375924,5.049608769,0.15,2.0,1000000000.0,kaggle,,,,,,,,,,,,,0.0,0.0,0.0,0.3372557636,4.17350027,2.175135485882353,10.0
B,Select Medical Holdings Corporation,SEM,Standard & Poor's Ratings Services,2016-11-17,Healthcare,1.413608334,1.17694158,0.173238168,48.86104851,0.026927306,0.042168249,0.144931161,0.069959293,0.023341784,0.04133179,0.14148273,0.866844376,4.803787644,5.061350333,0.83502026,0.306881937,0.533665317,1.447192383,0.774795991,6.061350333,0.042168249,9.095278898,2.711797704,0.080868246,28.95781381,30.0,0.0877771425193083,0.084889638,5.061350333,0.08,2.0,1000000000.0,kaggle,,,,,,,,,,,,,0.33345405714285714,1.0105909285714285,0.5829941083333334,0.706804167,2.3857721714285716,1.2383491085714287,10.0
BB,Nustar Energy L.P.,NS,Moody's Investors Service,2016-11-17,Energy,1.303345589,0.713734813,0.124196603,35.3831513,0.085389957,0.092205647,0.639289866,0.204424591,0.029818439,0.03416387,0.093076084,0.349203118,0.471936712,2.121427113,0.679633718,0.073918358,0.53210566,2.976454398,0.464379806,3.121427113,0.092205647,12.52843079,5.593728133,0.24862838,5.338902651,9.973854632782416,0.0698231362948204,0.0558456504,2.121427113,0.05,2.0,1000000000.0,kaggle,,,,,,,,,,,,,0.5963687799999999,0.8461462181818182,1.3628306066666667,0.8688970593333334,1.359267436,0.698406236,3.324618210927472
BBB,Fortis Inc.,FTS,Moody's Investors Service,2016-11-16,Energy,0.549188641,0.353955375,0.068204868,60.15720971,0.09651945,0.117724481,0.360631764,0.21687628,0.013777555,0.018312102,0.04521477,0.142743821,0.233084501,2.154826334,0.656604876,0.180124224,-0.067409766,-0.316324527,0.670010219,3.281770227,0.117724481,20.62626629,4.692562274,0.275519158,2.21928934,9.08266513977462,-0.2462603877854058,0.027128862,2.281770227,0.05,2.0,1000000000.0,kaggle,,,,,,,,,,,,,0.2755511,0.4110433636363636,1.4458418666666668,0.36612576066666663,1.313209752,0.285487642,3.0275550465915404
BBB,HollyFrontier Corporation,HFC,Standard & Poor's Ratings Services,2016-11-16,Energy,2.631954093,1.489921337,0.655982253,16.60142515,-0.024720996,-0.016281215,0.167978682,-0.009480813,-0.027603048,-0.020537012,-0.055635779,1.116583141,2.628373874,1.015566517,0.503861574,-0.113161239,0.382014077,1.306500247,6.443614744,2.015566517,-0.016281215,25.46236372,3.420031686,0.057164783,9.371444119,30.0,0.1860162489923793,-0.0333814674,1.015566517,0.05,2.0073565835449703,1000000000.0,kaggle,,,,,,,,,,,,,0.0,0.0,0.0,1.754636062,1.007723148,2.233166282,10.0
B,Tenet Healthcare Corporation,THC,Standard & Poor's Ratings Services,2016-11-16,Healthcare,1.303173029,0.907783837,0.177491324,53.89149381,-0.009785434,0.012639519,1.0,0.062127313,-0.007772965,0.011999806,-0.460431655,0.79434031,2.436483298,30.0,0.983118092,0.27016129,-0.568100358,-3.191671449,7.702298608,59.23501199,0.012639519,7.708625109,5.61814722,0.028438917,0.0,30.0,0.069792657364765,-0.276258993,20.0,0.08,2.163587198579892,1000000000.0,kaggle,,,,,,,,,,,,,0.0,0.0,0.5177276083333334,0.6515865145,2.8089088342857145,1.1347718714285715,10.0
BBB,Eastman Chemical Company,EMN,Moody's Investors Service,2016-11-16,Manufacturing,1.596657382,0.775487465,0.100835655,32.90186501,0.094804618,0.116452043,0.260879218,0.153530195,0.055250049,0.076782316,0.188437776,0.582778029,1.707354056,2.410635481,0.706799508,0.181124881,0.54801444,5.152749491,3.93754243,3.410635481,0.116452043,9.091403974,9.402579769,0.15375222,4.403439153,13.810954411931805,0.1121074668979922,0.1130626656,2.410635481,0.06,2.0,1000000000.0,kaggle,,,,,,,,,,,,,0.9208341500000001,1.5703148,1.7058910555555558,0.8870318788888889,1.5706655733333332,0.582778029,5.524381764772722
BBB,"Plains All American Pipeline, L.P.",PAA,Moody's Investors Service,2016-11-15,Energy,0.915951973,1.001072041,0.010077187,41.21667823,0.035972649,0.037409573,0.146120305,0.049251809,0.029987608,0.038626829,0.082886174,0.83362247,1.454873126,1.764014157,0.638207352,0.112582781,-0.837465565,-1.310344828,5.150862069,2.764014157,0.037409573,10.97747312,1.564655172,0.035972649,6.658809892,30.0,-0.0275280897287832,0.0497317044,1.764014157,0.05,2.0,1000000000.0,kaggle,,,,,,,,,,,,,0.59975216,0.7535106727272728,0.32834539333333335,0.6106346486666666,1.276414704,1.66724494,10.0
BBB,Mylan N.V.,MYL,Standard & Poor's Ratings Services,2016-11-15,Healthcare,1.492352253,0.871585296,0.198147083,109.0989808,0.043333424,0.010986828,0.424035606,0.063339021,0.013822417,0.004099645,0.043174786,0.318978178,4.770002584,2.123533856,0.679849796,-1.0,0.809300508,3.22962963,2.110136452,3.123533856,0.010986828,14.89549582,3.990643275,0.184817052,4.732512425,30.0,0.0989750748210248,0.0259048716,2.123533856,0.08,2.0,1000000000.0,kaggle,,,,,,,,,,,,,0.19746309999999997,0.30839132857142854,0.527825175,0.7461761265,1.9424279885714286,0.4556831114285715,10.0
BBB,AbbVie Inc.,ABBV,Moody's Investors Service,2016-11-14,Healthcare,1.654943257,1.143134649,0.521419078,67.7381231,0.232194399,0.307512286,0.772486153,0.36601919,0.090061877,0.139990767,1.284081104,0.387872736,9.84562212,13.25776531,0.929862782,0.244926433,0.931969891,4.045622688,3.959926017,14.25776531,0.307512286,12.23706233,4.340937115,0.274631407,0.621921314,7.621426477666377,0.1187249026629316,0.7704486624,13.25776531,0.08,2.0,1000000000.0,kaggle,,,,,,,,,,,,,1.2865982428571427,9.172007885714285,3.050159916666667,0.8274716285,2.656750805714286,0.5541039085714285,5.080950985110918
A,QUALCOMM Incorporated,QCOM,Standard & Poor's Ratings Services,2016-11-14,Technology,3.143345644,2.854192313,0.813295035,34.38630381,0.242209391,0.290099346,0.586100025,0.275749342,0.1089593,0.15168265,0.179526717,0.449855803,10.21422376,0.647649317,0.393074734,0.165520269,0.927162162,4.623315364,12.56603774,1.647649317,0.290099346,13.48032816,4.986522911,0.314171691,5.247039828,4.27643523443113,0.2045602889479754,0.1077160302,0.647649317,0.15,2.6075694444749056,1000000000.0,kaggle,,,,,,,,,,,,,1.210658888888889,1.12204198125,1.531940788888889,1.2573382576,1.9653736699999997,0.5292421211764706,5.345544043038912
BB,Western Digital Corporation,WDC,Standard & Poor's Ratings Services,2016-11-14,Technology,1.810908044,1.415887178,1.172974529,41.03932584,0.01862398,0.011774665,0.264352778,0.035862706,0.007364129,0.005904372,0.021713773,0.395411113,3.70939195,1.94858681,0.660854482,-0.581699346,0.705496722,5.853556485,35.05439331,2.94858681,0.011774665,10.3882186,8.29707113,0.152608896,5.063029661,30.0,0.1343372536258942,0.0130282637999999,1.94858681,0.15,3.58502872343475,1000000000.0,kaggle,,,,,,,,,,,,,0.08182365555555556,0.13571108124999998,0.19923725555555558,0.7243632176,3.30427241,0.46518954470588236,10.0
B,New Gold Inc.,NGD,Standard & Poor's Ratings Services,2016-11-10,Manufacturing,2.337514253,1.374002281,1.05986317,25.90187452,-0.013389441,-0.017406274,0.090283091,0.010520275,-0.001779812,0.000212902,-0.003376423,0.132926519,0.163820387,0.897067336,0.472870582,0.230769231,-0.969879518,-0.537225863,0.40022051,1.897067336,0.001530222,12.44170102,0.553909896,0.539785769,2.810874704,30.0,0.1716585365779158,-0.0020258538,0.8970673360000001,0.06,2.0,1000000000.0,kaggle,,,,,,,,,,,,,0.0,0.0,0.11689194444444445,1.2986190294444444,1.0508235155555554,0.132926519,10.0
B,Eastman Kodak Company,KODK,Moody's Investors Service,2016-11-09,Other,2.635294118,2.037647059,1.018823529,62.92287751,0.009721322,0.050550875,0.248217758,0.09073234,0.008445946,0.057735011,-0.205479452,0.868806306,5.177852349,-10.0,1.0,0.41025641,4.153846154,-1.279620853,14.21800948,-24.32876712,0.050550875,2.288081633,-0.308056872,-0.008425146,6.010362694,30.0,0.1861607143009606,-0.1232876712,0.0,0.05,2.722479560700648,1000000000.0,kaggle,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0
BBB,"CF Industries Holdings, Inc.",CF,Standard & Poor's Ratings Services,2016-11-08,Manufacturing,3.870262391,2.243440233,1.696793003,23.37584803,-0.075169607,-0.061329715,0.227951153,0.036363636,-0.018306787,-0.015645552,-0.082735962,0.243539753,0.381786158,3.519414576,0.778732404,0.300884956,-2.583468395,-6.838266838,5.58987559,4.519414576,-0.061329715,15.84779433,2.646932647,0.16743555,4.459247649,30.0,0.2224858757128128,-0.0496415771999999,3.519414576,0.06,2.0,1000000000.0,kaggle,,,,,,,,,,,,,0.0,0.0,0.40404039999999997,2.1501457727777775,1.7305164533333333,0.243539753,10.0
B,"Laredo Petroleum, Inc.",LPI,Standard & Poor's Ratings Services,2016-11-07,Energy,0.823522839,0.747484636,0.173838091,53.07603393,-0.436472384,-0.436472384,1.0,-0.147246802,-0.146289778,-0.163534142,-1.443953415,0.33516388,0.43704179,8.870501127,0.898688021,0.0,-0.048372837,-0.076426088,0.237765618,9.870501127,-0.436472384,69.39689186,1.579938096,0.596431405,0.0,30.0,-0.0642886217512663,-0.866372049,8.870501127,0.05,2.0,1000000000.0,kaggle,,,,,,,,,,,,,0.0,0.0,0.0,0.549015226,1.797376042,0.67032776,10.0
B,Lattice Semiconductor Corporation,LSCC,Standard & Poor's Ratings Services,2016-11-07,Technology,1.997461123,1.37414789,0.676305935,85.15903141,-0.12667953,-0.100041213,0.578547444,-0.062519026,-0.070544007,-0.070114371,-0.200048072,0.556869822,8.630666316,1.835791147,0.647364722,-0.232123212,0.599439306,0.208485424,0.973882027,2.835791147,-0.100041213,29.95383054,0.347800723,0.097725346,2.223851828,30.0,0.149809342196644,-0.1200288431999999,1.835791147,0.15,2.0,1000000000.0,kaggle,,,,,,,,,,,,,0.0,0.0,0.0,0.7989844492,3.2368236099999996,0.6551409670588235,10.0
A,Occidental Petroleum Corporation,OXY,Moody's Investors Service,2016-11-04,Energy,1.324740648,1.198208111,0.350990255,144.2998018,-0.056888008,-0.182854311,0.485728444,-0.182854311,-0.013315085,-0.05020818,-0.0267014,0.234057853,0.312026471,1.005349584,0.501333828,0.358807588,0.196866686,0.871956009,4.757789997,2.005349584,-0.182854311,24.5285778,4.42916994,0.335282458,1.321701477,30.0,0.0735405790915234,-0.0160208399999999,1.0053495840000002,0.05,2.0,1000000000.0,kaggle,,,,,,,,,,,,,0.0,0.0,0.0,0.8831604319999999,1.002667656,0.468115706,10.0
BBB,EPR Properties,EPR,Standard & Poor's Ratings Services,2016-11-04,Retail,0.707473471,0.0,0.11565517,73.21504454,0.45612904,0.445219588,0.954176652,0.445219588,0.046244806,0.04674506,0.102924149,0.101385359,4.172944162,1.225636934,0.550690418,0.002518203,0.284233937,1.373171771,-3.152900712,2.225636934,0.445219588,21.38222078,4.831132358,0.620794661,0.188730607,3.710688609684442,-0.1240441688590185,0.0617544894,1.2256369340000002,0.04,2.0,1000000000.0,kaggle,,,,,,,,,,,,,0.6606400857142857,0.6861609933333334,8.90439176,0.47164898066666666,1.3767260449999998,0.05632519944444444,1.855344304842221
B,Tutor Perini Corporation,TPC,Standard & Poor's Ratings Services,2016-11-03,Manufacturing,1.868243904,0.19291639,0.096187283,10.78366588,0.019268155,0.02998446,0.091933041,0.040602637,0.023726421,0.059180204,0.06170031,1.231380026,10.41207137,1.600489497,0.615457013,0.357395299,0.861094445,1.985615463,2.9725941,2.600489497,0.02998446,7.782753638,2.305920651,0.022789919,4.543071741,30.0,0.1394213949486544,0.037020186,1.600489497,0.06,2.0,1000000000.0,kaggle,,,,,,,,,,,,,0.39544035000000005,0.51416925,0.4511404111111111,1.03791328,1.367682251111111,1.231380026,10.0
A,Dover Corporation,DOV,Moody's Investors Service,2016-11-02,Technology,1.334415802,0.832001249,0.179942669,67.9680777,0.07489938,0.101456771,0.363827579,0.105153082,0.050305699,0.084315016,0.133927899,0.671643737,7.18468599,1.662280847,0.624382228,0.261760661,0.808341309,4.488600859,2.249202801,2.662280847,0.101456771,12.18946028,5.552853489,0.12686659,5.205683846,17.813521471486684,0.0751825184096553,0.0803567393999999,1.662280847,0.15,2.0,1000000000.0,kaggle,,,,,,,,,,,,,0.5589522111111112,0.8370493687499999,0.5841837888888889,0.5337663208000001,3.12191114,0.7901691023529412,10.0
BBB,Public Service Enterprise Group Incorporated,PEG,Moody's Investors Service,2016-11-02,Energy,0.993284493,0.533272283,0.129120879,46.76801678,0.097892065,0.143251297,1.0,0.173932237,0.022136262,0.035277491,0.067555217,0.226129274,0.230342934,2.051789794,0.672323434,0.316640986,-0.298097252,-1.954455446,1.16039604,3.051789794,0.143251297,9.748231272,6.556435644,0.365412206,0.0,11.59629943700431,-0.0020282729814045,0.0405331301999999,2.051789794,0.05,2.0,1000000000.0,kaggle,,,,,,,,,,,,,0.44272523999999996,0.6141383363636364,1.1595482466666667,0.662189662,1.344646868,0.452258548,3.8654331456681033
BBB,Orange,ORAN,Moody's Investors Service,2016-11-01,Energy,0.811400802,0.627584079,0.24510182,44.50869608,0.069101896,0.092463398,1.0,0.093175789,0.029482974,0.074421081,0.090041932,0.4266594,1.571009571,1.970679556,0.64527151,0.252656748,0.049714286,0.164220016,4.268965382,3.054031561,0.127026629,6.313191133,3.303276184,0.214945465,0.0,20.775939230307998,-0.0697309631202459,0.0540251592,2.054031561,0.05,2.0,1000000000.0,kaggle,,,,,,,,,,,,,0.5896594799999999,0.8185630181818182,0.6211719266666667,0.540933868,1.29054302,0.8533188,6.925313076769332
BBB,Mosaic Company (The),MOS,Moody's Investors Service,2016-11-01,Manufacturing,2.070490249,1.240046046,0.455782774,28.0675155,0.04157592,0.033841514,0.113084269,0.044535656,0.01768335,0.015777244,0.031070676,0.425326738,0.778692178,0.757058198,0.430866888,-0.306105611,0.334096833,1.207191781,3.654394977,1.757058198,0.033841514,13.58657348,3.613299087,0.176760485,13.46502755,29.02395024786432,0.1551067795924693,0.0186424056,0.757058198,0.06,2.0,1000000000.0,kaggle,,,,,,,,,,,,,0.2947225,0.2589223,0.49484062222222225,1.1502723605555556,0.9574819733333333,0.425326738,10.0
BB,Hill-Rom Holdings Inc,HRC,Standard & Poor's Ratings Services,2016-11-01,Healthcare,1.633851729,1.128340631,0.350596406,70.8087903,0.046738475,0.035590539,0.473410666,0.086735462,0.029115053,0.026249271,0.101124511,0.622935435,7.586285714,2.47327249,0.712087087,0.164021164,0.703769559,3.029097087,3.554099766,3.47327249,0.035590539,12.59980621,4.304103592,0.105905393,10.28088235,24.629617595165403,0.1163848073389038,0.0606747065999999,2.47327249,0.08,2.0,1000000000.0,kaggle,,,,,,,,,,,,,0.4159293285714285,0.7223179357142856,0.7227955166666666,0.8169258645,2.0345345342857146,0.8899077642857144,10.0
BBB,Westinghouse Air Brake Technologies Corporation,WAB,Standard & Poor's Ratings Services,2016-10-31,Manufacturing,1.98227132,1.441783334,0.275455038,83.13098307,0.104014823,0.140842894,0.315312085,0.156373798,0.046328243,0.080406413,0.13820951,0.445400392,5.654559625,1.983266825,0.664796996,0.240852927,0.888236774,4.416726613,15.69455173,2.983266825,0.140842894,17.6656603,4.972465388,0.153284948,3.785189293,12.753997239358474,0.1486584571076778,0.082925706,1.983266825,0.06,2.815082422481077,1000000000.0,kaggle,,,,,,,,,,,,,0.7721373833333334,1.1517459166666668,1.7374866444444446,1.1012618444444444,1.4773266577777777,0.445400392,5.10159889574339
BBB,CMS Energy Corporation,CMS,Fitch Ratings,2016-10-31,Energy,0.858757062,0.783427495,0.088512241,46.82997343,0.086107204,0.129082669,1.0,0.20268792,0.025483304,0.043549323,0.129555608,0.295948571,0.407190582,4.083940748,0.803302192,0.330508475,-0.026396562,-0.154731918,4.530406621,5.083940748,0.129082669,9.718176471,5.861820799,0.254571027,1.18729097,11.88973953652492,-0.0493421053229137,0.0777333648,4.083940748,0.05,2.0,1000000000.0,kaggle,,,,,,,,,,,,,0.5096660799999999,1.1777782545454545,1.3512528,0.572504708,1.606604384,0.591897142,3.963246512174973
BBB,Phillips 66,PSX,Standard & Poor's Ratings Services,2016-10-31,Energy,1.339955617,0.876360562,0.286484202,23.75473131,0.018450622,0.025996986,1.0,0.025996986,0.030104737,0.051931737,0.069450648,1.631638046,4.041189163,1.306967396,0.566530502,0.249657691,1.0,5.616731529,5.322909933,2.306967396,0.025996986,15.14100245,5.616731529,0.035157038,0.0,30.0,0.0761119874465215,0.0416703888,1.306967396,0.05,2.0,1000000000.0,kaggle,,,,,,,,,,,,,0.60209474,0.6313695272727273,0.17331324,0.8933037446666666,1.133061004,3.263276092,10.0
BB,NXP Semiconductors N.V.,NXPI,Standard & Poor's Ratings Services,2016-10-28,Technology,2.21866009,1.203041513,0.778462803,39.6973047,0.021057065,-0.068540745,0.42840598,-0.016740366,0.008032774,-0.010238148,0.018289895,0.381476424,4.038265306,1.256698674,0.551931882,1.307219662,0.831524099,5.5346363,5.473943161,2.276909008,-0.024215624,20.81761001,6.656014308,0.242472099,5.579650565,30.0,0.1647832530308867,0.010973937,1.276909008,0.15,2.0,1000000000.0,kaggle,,,,,,,,,,,,,0.08925304444444444,0.11431184375,0.0,0.8874640360000001,2.75965941,0.44879579294117644,10.0
BBB,Lam Research Corporation,LRCX,Standard & Poor's Ratings Services,2016-10-27,Technology,3.808126037,3.343281392,2.082534852,78.26899419,0.155294872,0.163121722,0.444948965,0.182513681,0.074485345,0.09745673,0.155067667,0.479638151,9.202344248,1.081854713,0.519659084,0.047981652,0.870152569,7.393370207,42.9648689,2.081854713,0.163121722,9.646660761,8.496636651,0.229409029,9.382482431,8.54170078351551,0.2212210948153552,0.0930406001999999,1.0818547129999998,0.15,3.783390880909085,1000000000.0,kaggle,,,,,,,,,,,,,0.8276149444444444,0.9691729187499999,1.0139648944444446,1.5232504148000001,2.59829542,0.5642801776470588,10.0
